id,,regimen,sex,period,ALBUMIN,ALKPHOSPH,SGPTALT,SGOTAST,TOTBILI,BUN,CALCIUM blood,CREAT blood,GAMMAGT,Glycemia,PHOSPH blood,TOTPROT,DIRBILI,SODIUM Sang,POTASSIUM Sang,CHLORIDE Sang,GLOBULINE,AGRATIO,GRAVITY,GLUCOSE,BILI,KETONE,BLOOD,PH,PROT,UROBILI,PTSEC,APTTSEC,WBC,RBC,HGB,HCT,MCV,MCH,MCHC,PLT,ABSNEUT,ABSLYMPH,ABSMONO,ABSEOS,ABSBASO,ABSLUC,NEUT,LYMPH,MONO,EOS,BASO,LUC,CALCIUM,CREAT,UPROT,PHOSPH,SODIUM,POTASSIUM,CHLORIDE,NAKRATIO,CREATCLEARANCE,VOLTOTAL,TERMINALBODYWEIGHT,ADRENAL,HEART,LIVER,TESTIS,BRAIN,KIDNEY,SPLEEN,OVARY
20,20,MON810,M,1,3.8,129,44,104,0.1,13.5,9.8,0.2,0,120,6.9,5.9,0.01,144,4.9,97,2.1,1.81,1.041,0,0,0.01,0,7.5,100,0.2,NA,NA,18.06,7.86,14.7,43,54.7,18.7,34.2,905,4.2,12.64,0.5,0.29,0.09,0.34,23.2,70,2.8,1.6,0.5,1.9,2.4,121.6,116,197.9,67,251.5,89,0.27,0.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,20,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.036,0,0,0.01,0,7,30,0.2,11.3,15.3,10.49,8.57,15.2,44.5,52,17.7,34.1,788,1.93,7.68,0.27,0.23,0.1,0.28,18.4,73.2,2.6,2.2,1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.7,0.076,1.955,17.127,3.302,2.279,4.203,0.83,NA
1,1,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.6,0.069,1.037,7.712,NA,1.789,2.029,0.445,0.128
2,2,control,F,1,4.4,94,45,132,0.1,12,10.3,0.3,0,113,7.4,6.8,0.01,145,4.6,99,2.4,1.83,1.028,0,0,0,0,6.5,0.01,0.2,NA,NA,9.23,7.82,15.2,43.6,55.7,19.4,34.8,1030,0.76,7.97,0.22,0.12,0.03,0.14,8.2,86.4,2.1,1.3,0.3,1.5,3.7,75.1,22,142.3,51,110.5,35,0.46,0.76,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,control,F,2,4.5,45,42,89,0.21,15.5,10.5,0.5,0.001,170,11.5,7.1,0.001,140,9.2,104,2.6,1.73,1.017,0,0,0,0,6.5,0,0.2,11.1,15.6,8.13,7.71,14.4,42.7,55.4,18.7,33.7,924,0.72,6.96,0.2,0.04,0.06,0.14,8.9,85.7,2.5,0.6,0.7,1.7,8.4,51.2,14,96,29,73.5,30,0.39,0.35,15,310.7,0.065,1.18,8.528,NA,2.205,2.337,0.615,0.166
3,3,control,F,1,4.5,51,30,91,0.1,17.1,10.1,0.4,1,106,6.5,6.1,0.1,145,5.1,98,1.6,2.81,1.027,0,0,0,0,6.5,0,0.2,NA,NA,5.28,8.13,15.2,43.8,53.9,18.7,34.7,977,0.6,4.39,0.17,0.07,0.01,0.04,11.4,83,3.3,1.3,0.2,0.8,3.5,81,18,167,41,111.5,30,0.37,0.28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,control,F,2,5,32,70,107,0.2,20.4,11.2,0.5,0.001,135,10.4,6.8,0.001,145,8.6,107,1.8,2.78,1.044,0,0,0.01,0,6,30,1,11.5,14.5,5.76,8.15,15.4,45.4,55.6,18.9,33.9,909,0.69,4.74,0.13,0.04,0.05,0.1,12,82.4,2.3,0.7,0.9,1.7,16,153.9,34,169.4,44,182.5,45,0.24,0.17,2,241.7,0.086,0.894,6.982,NA,1.904,1.707,0.552,0.117
4,4,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.8,0.074,0.934,8.231,NA,2.094,2.131,0.445,0.098
5,5,control,F,1,4.2,82,27,68,0.1,18.6,9.4,0.4,2,116,7,5.9,0.01,146,4.3,97,1.7,2.47,1.039,0,0,0,1,6.5,30,0.2,NA,NA,8.77,7.6,14,39.6,52.2,18.4,35.3,1021,0.77,7.64,0.14,0.14,0.03,0.06,8.8,87.1,1.5,1.6,0.3,0.7,3.9,101,36,185.6,54,207.5,89,0.26,0.41,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,control,F,2,4.8,49,37,79,0.21,18.2,10.9,0.5,0.001,157,10.6,6.6,0.001,146,6.2,104,1.8,2.67,1.046,0,0,0,3,6.5,30,0.2,10.5,14.8,8.59,8.36,15.1,43.7,52.3,18.1,34.5,912,0.96,7.07,0.27,0.13,0.05,0.11,11.1,82.3,3.2,1.5,0.6,1.3,7.6,153.6,48,230.3,34,221.5,59,0.15,0.27,3.5,270.1,0.08,1.084,8.051,NA,2.097,2.226,0.669,0.161
6,6,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.3,0.056,1.081,7.476,NA,2.017,2.029,0.576,0.104
7,7,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.5,0.06,1.171,8.557,NA,2.097,2.234,0.595,0.128
8,8,control,F,1,4.6,111,32,84,0.2,17.6,10.6,0.3,0,122,6.9,6.5,0.01,144,4.8,96,1.9,2.42,1.04,0,0,0,0,6,0.01,0.2,NA,NA,9.33,8.29,15.4,44.9,54.1,18.6,34.4,1081,0.46,8.36,0.21,0.17,0.03,0.1,4.9,89.6,2.3,1.8,0.4,1,12.5,105.9,36,217.8,69,155,89,0.45,0.51,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,8,control,F,2,4.8,66,39,86,0.2,19,11,0.5,0.001,177,9.8,7,0.1,145,7.7,104,2.2,2.18,1.036,0,0,0,0,5.5,30,0.2,11.4,13.6,7.35,8.06,14.6,43.8,54.3,18.2,33.5,900,0.91,5.68,0.36,0.13,0.06,0.2,12.4,77.3,4.9,1.8,0.8,2.7,26.2,104.5,42,227.4,66,176,66,0.38,0.19,4,307.4,0.07,1.214,9.427,NA,2.219,2.399,0.707,0.153
9,9,control,F,1,4.6,81,46,85,0.1,17.7,10,0.3,0,122,5.9,6.4,0.1,144,4.5,96,1.8,2.56,1.03,0,0,0,0,6.5,0,0.2,NA,NA,7.97,8.17,15.2,42.8,52.4,18.6,35.6,869,0.46,7.2,0.15,0.06,0.02,0.08,5.8,90.4,1.9,0.7,0.2,1,12,52.4,16,160.3,59,135.5,69,0.44,0.47,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,control,F,2,5.1,51,46,109,0.2,15.6,11,0.5,0.001,185,10.1,7.2,0.1,143,9.8,106,2.1,2.43,1.026,0,0,0,0,5.5,0,0.2,10.8,12.6,5.97,8.85,16,46.1,52.1,18.1,34.8,741,0.51,5.1,0.15,0.04,0.04,0.13,8.6,85.5,2.5,0.6,0.7,2.1,12.2,73.2,22,110.8,47,87.5,54,0.54,NA,6.5,291.1,0.084,1.152,8.909,NA,1.904,2.218,0.472,0.12
10,10,control,F,1,4.6,65,35,109,0.1,17.6,9.6,0.4,0,129,6,6.8,0.1,145,4.5,98,2.2,2.09,1.036,0,0,0,0,6.5,0.01,0.2,NA,NA,5.92,7.93,14.3,41.3,52.1,18,34.6,1032,0.57,5.15,0.09,0.04,0.02,0.07,9.6,86.9,1.5,0.6,0.3,1.1,9.2,84.5,23,225.5,42,179,51,0.23,0.35,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,control,F,2,5.2,43,47,92,0.2,19.9,11.6,0.6,0.001,196,10.1,7.3,0.1,145,7.8,105,2.1,2.48,1.042,0,0,0,0,6,30,0.2,11.4,13,6.13,7.95,14.7,42.4,53.3,18.5,34.6,861,0.57,5.2,0.11,0.06,0.04,0.15,9.4,84.7,1.9,0.9,0.7,2.5,16.8,124.7,36,240.9,83,207.5,91,0.4,0.19,4,315.6,0.075,1.149,8.404,NA,2.04,2.12,0.505,0.131
11,11,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.6,0.08,1.274,8.465,NA,1.952,2.161,0.531,0.137
12,12,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.5,0.076,1.196,9.032,NA,2.098,2.199,0.586,0.13
13,13,control,F,1,4.4,77,30,75,0.1,18.6,10.3,0.3,0,115,6.8,6.4,0.01,146,4.7,99,2,2.2,1.073,0,0,0,0,5.5,100,1,NA,NA,8.33,7.82,14.8,41.6,53.2,18.9,35.5,968,0.83,7.12,0.17,0.11,0.03,0.07,9.9,85.5,2.1,1.3,0.3,0.8,9.9,237.1,120,432,69,253,91,0.27,0.48,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,13,control,F,2,4.6,48,29,70,0.21,19.9,11.2,0.5,0.001,160,9.7,6.7,0.001,146,7.5,108,2.1,2.19,1.075,0,0,0.01,0,6,100,1,11.1,13.2,7.33,7.6,14.2,41.3,54.3,18.7,34.4,970,0.89,5.91,0.2,0.12,0.05,0.16,12.2,80.7,2.7,1.6,0.7,2.1,13.4,229,74,365.9,159,322.5,125,0.49,0.23,2,284.7,0.071,1.129,8.521,NA,2.046,2.14,0.546,0.141
14,14,control,F,1,4.8,58,28,84,0.1,18.2,10,0.3,0,113,6,6.8,0.01,147,4.3,101,2,2.4,1.04,0,0,0,0,6.5,0.01,0.2,NA,NA,8.5,8.43,15.5,44.5,52.7,18.3,34.8,979,0.74,7.44,0.15,0.07,0.02,0.08,8.8,87.6,1.7,0.8,0.2,0.9,5.2,102.3,30,260,35,193,63,0.18,0.48,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,14,control,F,2,5.9,29,50,85,0.2,15.3,11.6,0.5,0.001,186,8.2,8.3,0.1,149,6,104,2.4,2.46,1.023,0,0,0,0,6.5,0,0.2,10.6,13.8,7.2,8.1,14.9,43.3,53.5,18.4,34.4,998,0.8,5.99,0.22,0.07,0.04,0.09,11.1,83.1,3.1,0.9,0.6,1.3,7.6,60.5,17,115.3,34,105,45,0.32,0.2,7,296.4,0.054,1.029,8.816,NA,2.024,2.321,0.556,0.103
15,15,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,0.075,1.311,9.56,NA,2.273,2.414,0.677,0.158
16,16,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.6,0.061,1.595,9.145,NA,2.151,2.947,0.591,0.146
17,17,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.9,0.085,1.378,8.434,NA,2.137,2.163,0.638,0.131
18,18,control,F,1,4.7,53,32,76,0.1,17.2,10.1,0.4,0,125,6.4,7,0.01,146,4.7,98,2.3,2.04,1.031,0,0,0,0,6,0,0.2,NA,NA,7.75,7.36,14.2,41.4,56.2,19.3,34.4,1076,0.57,6.9,0.1,0.09,0.02,0.06,7.4,89,1.3,1.2,0.2,0.8,23.1,67.3,21,155.5,77,162.5,133,0.47,0.32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,18,control,F,2,5.8,25,40,62,0.2,23.7,11.3,0.6,0.001,155,9.1,7.9,0.001,147,7.3,108,2.1,2.76,1.047,0,0,0.01,0,6,30,0.2,10.8,14.8,6.83,7.37,14,40.9,55.6,19.1,34.3,1057,1.05,5.3,0.22,0.13,0.03,0.11,15.3,77.7,3.2,1.8,0.4,1.5,41.5,149.1,48,269.8,66,224,62,0.29,0.09,1.5,287.2,0.073,0.969,8.437,NA,2.136,2.223,0.47,0.137
19,19,control,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,0.076,1.105,9.595,NA,1.896,2.508,0.965,0.164
20,20,control,F,1,4.1,75,34,98,0.1,16.5,10.3,0.3,1,124,7.6,6.4,0.01,145,4.9,97,2.3,1.78,1.041,0,0,0,0,6.5,0.01,0.2,NA,NA,10.57,8.08,15.4,44.9,55.5,19,34.2,1007,0.9,8.95,0.33,0.19,0.03,0.18,8.5,84.7,3.1,1.8,0.3,1.7,9,112,27,203.4,49,181,108,0.27,0.29,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,20,control,F,2,4.9,49,57,107,0.2,18.1,11.3,0.6,0.001,207,8.9,7.5,0.001,149,6,107,2.6,1.88,1.035,0,0,0,0,6,0.01,0.2,10.9,15.1,10.94,8.05,15.2,44.2,54.9,18.9,34.3,796,1.13,9.09,0.3,0.17,0.08,0.17,10.3,83.1,2.8,1.6,0.7,1.5,17.2,106.8,25,168.8,29,182.5,48,0.16,0.23,7,379.3,0.095,1.496,10.337,NA,2.039,2.196,0.606,0.186
1,1,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,0.071,1.967,17.75,3.647,2.201,4.078,0.829,NA
2,2,control,M,1,4.1,146,37,86,0.2,12.1,9.9,0.3,0,105,7.6,6.6,0.01,145,5,96,2.5,1.64,1.037,0,0,0.01,1,6.5,30,0.2,NA,NA,16.64,7.78,15.3,43.3,55.7,19.6,35.2,762,1.5,14.27,0.47,0.18,0.07,0.16,9,85.7,2.8,1.1,0.4,1,4.9,116.9,123,182.2,45,196,94,NA,0.71,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,control,M,2,4.1,89,40,77,0.2,16.5,11.1,0.5,0.001,217,10.8,6.7,0.001,143,8.2,103,2.6,1.58,1.075,0,0,0.01,0,6,100,1,11.8,14.1,17.17,8.55,15.5,45.4,53.1,18.1,34.1,714,1.37,14.79,0.44,0.12,0.17,0.29,8,86.1,2.5,0.7,1,1.7,12.1,221,129,294.5,70,359.5,125,0.19,0.29,5,546.3,0.076,1.959,14.512,3.364,2.319,3.792,1.044,NA
3,3,control,M,1,4,116,40,100,0.1,13.9,9.9,0.1,0,106,6.9,6.3,0.01,145,4.8,96,2.3,1.74,1.037,0,0,0.01,0,6.5,30,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,107,138,246.2,26,182,53,0.14,1.38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,control,M,2,4,64,35,77,0.21,13.8,11,0.4,0.001,173,11,6.2,0.1,144,9.1,103,2.2,1.82,1.051,0,0,15,0,6,100,0.2,12.6,17.4,8.39,8.89,15.4,45.4,51.1,17.3,33.8,911,1.17,6.67,0.25,0.13,0.06,0.11,13.9,79.5,3,1.6,0.7,1.3,6.6,167.3,196,157.7,44,268.5,94,0.16,0.33,5.5,486,0.065,1.864,14.334,3.95,2.193,4.039,0.991,NA
4,4,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.8,0.075,1.665,12.233,3.046,2.199,4.053,0.764,NA
5,5,control,M,1,3.9,113,38,94,0.1,13.1,9.7,0.4,0,134,7.6,6.4,0.01,145,4.7,97,2.5,1.56,1.037,0,0,0,0,7,30,0.2,NA,NA,10.05,7.72,14.8,42.4,54.9,19.1,34.8,840,0.86,8.79,0.17,0.07,0.03,0.14,8.6,87.4,1.6,0.7,0.3,1.4,4.1,113,111,219.5,29,232,70,0.12,0.57,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,control,M,2,4.3,70,42,80,0.21,16.9,12.1,0.4,0.001,245,11.1,7.2,0.001,149,7.5,105,2.9,1.48,1.055,0,0,15,1,7,100,1,11.7,15.8,11.46,8.32,14.2,42.8,51.4,17.1,33.3,847,1.94,8.66,0.44,0.1,0.09,0.23,16.9,75.6,3.8,0.8,0.8,2,8.1,193.8,138,166.6,45,281,93,0.16,0.41,6.5,544.5,0.06,1.89,17.554,4.01,2.297,4.259,1.025,NA
6,6,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,0.063,1.774,16.937,3.561,2.388,4.521,0.754,NA
7,7,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.3,0.062,2.311,17.154,3.605,2.316,4.444,0.779,NA
8,8,control,M,1,4.1,105,36,80,0.2,11.9,10.3,0.3,0,106,7.6,6.5,0.01,144,5,97,2.4,1.71,1.036,0,0,15,2,7,100,0.2,NA,NA,9.24,8.77,16.3,47.4,54,18.6,34.4,1072,0.62,8.11,0.17,0.2,0.04,0.11,6.7,87.7,1.8,2.1,0.4,1.2,3.4,115.1,115,104,63,191,100,0.33,0.69,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,8,control,M,2,4.3,67,36,65,0.21,14.9,11.2,0.4,0.001,198,9.7,6.8,0.001,151,6,107,2.5,1.72,1.04,0,0,0.01,0,7,100,0.2,12.6,16.6,5.99,8.61,15.3,45.3,52.6,17.8,33.8,1012,0.62,4.83,0.17,0.08,0.04,0.25,10.3,80.7,2.8,1.4,0.7,4.1,3.8,154.5,140,121.3,29,183,64,0.16,0.37,7,516.9,0.05,1.887,13.914,4.282,2.269,4.161,0.653,NA
9,9,control,M,1,3.6,140,31,84,0.1,12.6,9.5,0.2,0,114,7.5,5.9,0.01,144,4.6,95,2.3,1.57,1.036,0,0,0,0,6.5,30,0.2,NA,NA,11.19,8.08,15.4,43.8,54.2,19.1,35.2,901,0.96,9.77,0.2,0.1,0.04,0.13,8.5,87.3,1.8,0.9,0.4,1.1,3.8,112.9,115,238.9,26,157,42,0.17,0.78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,control,M,2,4,81,35,69,0.21,14.6,10.5,0.4,0.001,201,9.5,6.6,0.001,141,6,100,2.6,1.54,1.06,0,0,0.01,1,6.5,300,0.2,12,18.6,7.94,8.71,15,44.3,50.9,17.2,33.7,946,0.91,6.51,0.2,0.1,0.06,0.16,11.5,82,2.5,1.3,0.7,2,7.5,213.1,238,257,72,264.5,80,0.27,0.19,3,588.6,0.069,1.879,17.23,3.913,2.287,5.383,0.889,NA
10,10,control,M,1,3.7,120,42,90,0.1,15.7,9.8,0.4,0,123,8.5,5.9,0.01,143,4.8,95,2.2,1.68,1.024,0,0,0.01,0,7,30,0.2,NA,NA,11.92,8,15.3,44.8,56,19.1,34.1,745,1.55,9.75,0.31,0.13,0.04,0.15,13,81.8,2.6,1.1,0.4,1.2,6.4,77.8,75,146.9,42,152.5,63,0.28,0.52,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,control,M,2,3.7,56,34,79,0.21,14.1,10,0.4,0.001,187,9.9,5.9,0.001,135,6.8,97,2.2,1.68,1.029,0,0,0.01,2,7,30,0.2,11.7,15.6,6.25,7.8,13.8,41.6,53.4,17.7,33.3,1039,1.09,4.58,0.24,0.1,0.05,0.18,17.5,73.3,3.9,1.7,0.8,2.8,7,99,77,114.8,32,135.5,53,0.24,0.29,10,605.3,0.063,1.871,18.818,4.153,2.313,4.591,0.972,NA
11,11,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.5,0.058,2.083,16.62,3.498,2.247,4.543,0.903,NA
12,12,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.9,0.067,1.529,11.479,3.559,2.208,3.489,0.759,NA
13,13,control,M,1,4,124,45,135,0.1,13.5,9.8,0.2,0,120,7.2,5.8,0.01,145,5.3,98,1.8,2.22,1.043,0,0,0.01,0,7,30,0.2,NA,NA,14.43,8.02,15.6,44.7,55.7,19.5,35,823,1.5,11.85,0.43,0.19,0.06,0.41,10.4,82.1,3,1.3,0.4,2.8,4,96.6,79,115.9,34,157.5,71,0.22,0.66,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,13,control,M,2,4.2,82,42,90,0.21,19.5,11.9,0.5,0.001,222,11.4,6.5,0.1,145,8.8,105,2.3,1.83,1.04,0,0,15,0,6.5,30,0.2,11.5,14.3,14.86,8.46,15.3,44.8,53,18.1,34.2,969,3.05,10.79,0.58,0.14,0.08,0.22,20.5,72.6,3.9,0.9,0.6,1.5,5,140.8,113,170.5,41,199.5,47,0.21,0.25,6.5,535.1,0.074,1.819,15.361,3.542,2.298,3.913,0.945,NA
14,14,control,M,1,4.2,126,40,85,0.1,15.3,9.9,0.3,0,109,7.6,6.5,0.01,144,5.1,96,2.3,1.83,1.048,0,0,0.01,0,6.5,100,0.2,NA,NA,12.19,8.12,15.2,43.4,53.4,18.7,35,984,1.11,10.59,0.23,0.08,0.06,0.12,9.1,86.9,1.9,0.7,0.5,1,4.4,136.5,126,257.5,83,239.5,106,0.35,0.52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,14,control,M,2,4.4,74,45,65,0.21,17.4,11.9,0.5,0.001,209,10.1,7.3,0.1,150,6.5,104,2.9,1.52,1.042,0,0,15,0,6.5,100,0.2,11.4,14.7,7.24,8.66,14.9,43.6,50.4,17.2,34,1099,1.2,5.46,0.27,0.05,0.05,0.2,16.6,75.4,3.8,0.7,0.6,2.8,8.1,147.5,108,142.8,38,204.5,72,0.19,0.24,6,516.3,0.056,1.598,14.024,3.273,2.217,3.845,0.702,NA
15,15,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.8,0.065,1.888,16.438,3.598,2.205,4.419,0.809,NA
16,16,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.1,0.069,1.606,13.526,3.151,2.281,3.496,1.037,NA
17,17,control,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,0.073,2.018,18.957,3.577,2.235,4.72,0.812,NA
18,18,control,M,1,3.9,127,40,107,0.1,10.5,10,0.3,0,97,7.8,6.3,0.01,146,4.9,97,2.4,1.63,1.029,0,0,0.01,0,7,30,0.2,NA,NA,10.1,8.8,15.6,45.8,52,17.7,34.1,1035,0.69,8.74,0.28,0.21,0.03,0.15,6.8,86.5,2.8,2,0.3,1.5,2.7,100.1,68,155.7,38,116.5,30,0.33,0.56,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,18,control,M,2,4.1,72,41,73,0.21,16.1,10.7,0.5,0.001,211,10.3,6.6,0.001,142,7.2,101,2.5,1.64,1.034,0,0,15,0,7,30,0.2,12.4,18.6,6.04,8.52,14.4,42.1,49.4,16.9,34.2,1102,0.65,5.03,0.09,0.13,0.04,0.09,10.7,83.4,1.6,2.2,0.6,1.5,5.9,128.6,104,145.5,55,150.5,47,0.37,0.28,8,535.4,0.061,1.598,14.958,3.628,2.245,4.235,0.794,NA
